#timestamp x y z q_x q_y q_z q_w
0.0 -181.15679468661577 2.127900838775081 -24.66281049899361 0.026636764623445768 0.845475856754639 -0.07188323004275304 0.5284828993167879
0.0 -181.15679468661577 2.127900838775081 -24.66281049899361 0.026636764623445768 0.845475856754639 -0.07188323004275304 0.5284828993167879
0.0 -181.1587528589982 2.128616707394992 -24.65866345961489 0.026695323073599172 0.8455363256663418 -0.07187746548364998 0.5283840214235258
0.0 -181.15703573930392 2.1278424822488557 -24.66222548686786 0.02673229026490372 0.8454611902063109 -0.07178038720116076 0.5285155723983834
0.0 -181.1569280241243 2.1279296550682627 -24.663100646312326 0.026641199853585793 0.8454624350337793 -0.07185744901006894 0.5285076572377636
0.0 -181.1594880368795 2.1289964788462052 -24.657818025769437 0.02672441296440336 0.8455317839594085 -0.07183246575046062 0.5283959487568394
0.0 -181.15689971074812 2.1277997268660003 -24.662499690300766 0.026638593637653123 0.8454793286696033 -0.07183103322316471 0.5284843570566436
0.0 -181.1574240765158 2.1276808214631386 -24.661862488224006 0.026757118108422337 0.8454792486395832 -0.07167889796357994 0.5284992953967003
0.0 -181.15795985087507 2.1280630520780597 -24.66055191043834 0.02668513389908299 0.845496635675595 -0.07184697190923808 0.5284521592296826
0.0 -181.1567709570466 2.1278702460577685 -24.662473286347257 0.026644106280424927 0.8454896154297362 -0.07187011374466391 0.5284623034098145
0.0 -181.15553469419584 2.1268267568907193 -24.66497256104962 0.02676166582767775 0.8454667653543062 -0.07173421177156737 0.5285114832982264
0.0 -181.1578269145211 2.128316100895042 -24.66110965445727 0.0267100027242188 0.845468583642133 -0.07184920948504334 0.5284954823996422
0.0 -181.15681480833018 2.1275935363947447 -24.66252551694721 0.026655583814849865 0.8454834541447964 -0.0718412992717415 0.5284755034694298
0.0 -181.15781407132488 2.1283492633610996 -24.661065724034042 0.02664586737828953 0.8454990384751129 -0.07187602567785825 0.5284463373618475
0.0 -181.15862620885383 2.1283287257027905 -24.659189020268165 0.026716843602821904 0.8455167493318001 -0.07181671734232814 0.5284225168518105
0.0 -181.15644502102424 2.127244583491165 -24.663333348674158 0.026651565713868335 0.8454752871495749 -0.07175050883436827 0.5285011478128444
0.0 -181.15671398922237 2.1271149719663116 -24.662833133982808 0.0267598207063069 0.8455059624638616 -0.07158399024966823 0.528469097804635
0.0 -181.1589605023017 2.1287167589704 -24.658639628969475 0.026589188371840506 0.845540779564568 -0.07194636986963848 0.5283728828126397
0.0 -181.15771009709283 2.1250891143289725 -24.663182727200663 0.02658209303274184 0.845444837876232 -0.07175720489341302 0.5285524628531649
0.0 -181.15743255952287 2.1279891398817594 -24.661881932783576 0.026602053943798422 0.8454923281861378 -0.07187565595362198 0.5284593313096079
0.0 -181.15691116169242 2.128180024660885 -24.66271256560586 0.026649838697053202 0.8454591557320525 -0.07189406892522142 0.5285074866142002
