#timestamp x y z q_x q_y q_z q_w
0.000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.000000 0.012935411 0.000329265 -0.004966763 0.000115321 -0.000394817 0.000259391 0.999999881
0.000000 0.012619651 -0.000282076 -0.001669803 0.000108393 -0.000292887 0.000416720 0.999999881
0.000000 -0.001298518 -0.000436054 -0.001324199 -0.000001920 0.000011163 0.000015404 1.000000000
0.000000 0.017284801 0.000310293 -0.002145154 0.000115058 -0.000507004 0.000511862 0.999999762
0.000000 -0.000372014 -0.003053385 -0.003502043 -0.000105549 -0.000009137 -0.000022120 1.000000000
0.000000 0.012688025 -0.001091075 -0.000523760 0.000045907 -0.000413786 0.000172050 0.999999881
0.000000 0.012262523 -0.000951669 -0.001844571 0.000075022 -0.000344666 0.000527241 0.999999821
0.000000 0.013200209 0.000312073 -0.000577169 0.000098761 -0.000423112 0.000076486 0.999999940
0.000000 0.012806119 0.000836435 -0.004723450 0.000144956 -0.000359985 0.000369013 0.999999881
0.000000 0.000160124 -0.001065158 -0.001179036 -0.000049208 -0.000050232 0.000162603 1.000000000
0.000000 0.014296059 -0.003710330 -0.006121058 -0.000083401 -0.000508556 0.000166471 0.999999881
0.000000 0.000949286 -0.003810971 -0.003084292 -0.000169785 -0.000038205 0.000129963 1.000000000
0.000000 0.007273456 -0.003920794 -0.004177555 -0.000055954 -0.000261227 0.000136240 1.000000000
0.000000 0.016891081 0.000816117 0.002565862 0.000167923 -0.000521636 0.000551047 0.999999702
0.000000 0.001976122 -0.001376658 -0.000494520 -0.000031070 -0.000066346 0.000076504 1.000000000
0.000000 0.008147856 -0.004040602 -0.001269070 -0.000101687 -0.000340407 0.000245837 0.999999940
0.000000 0.021594593 0.002315403 -0.002981810 0.000157474 -0.000685640 0.000630993 0.999999583
0.000000 -0.000104321 0.002087492 0.002165932 0.000027541 -0.000023382 0.000155534 1.000000000
0.000000 0.008206387 -0.001495177 -0.005361922 0.000059667 -0.000342075 0.000241953 0.999999940
