#timestamp x y z q_x q_y q_z q_w
0.000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.000000 0.006824466 0.002344993 0.000174258 0.000005015 -0.000233355 0.000345813 0.999999940
0.000000 -0.003705540 0.004043112 -0.001576212 0.000015311 0.000085020 0.000012779 1.000000000
0.000000 0.001652036 -0.001700409 -0.003859894 -0.000209037 -0.000052918 0.000369690 0.999999940
0.000000 0.005706606 -0.003982647 -0.001366353 -0.000181898 -0.000145330 0.000147163 1.000000000
0.000000 0.001076932 0.003462127 -0.001663881 0.000033277 -0.000015624 0.000204085 1.000000000
0.000000 -0.001137731 0.002768291 -0.012116361 -0.000089721 0.000080351 0.000384111 0.999999940
0.000000 -0.000744127 0.002531784 -0.006324800 -0.000076365 0.000032357 0.000408569 0.999999940
0.000000 0.004122117 -0.003505374 0.001665866 -0.000124470 -0.000111343 -0.000123423 1.000000000
0.000000 0.005353567 0.003065972 -0.004464969 0.000012636 -0.000111590 0.000078560 1.000000000
0.000000 -0.002498428 0.006206966 -0.007046405 0.000026197 0.000151183 0.000120811 1.000000000
0.000000 -0.004969321 0.000835550 -0.002151838 -0.000063652 0.000183721 0.000116028 1.000000000
0.000000 0.005788434 0.004124434 0.001235397 0.000083651 -0.000160578 0.000295062 0.999999940
0.000000 0.002631061 0.007421365 -0.000774121 0.000184914 -0.000071340 0.000313423 0.999999940
0.000000 0.001159014 0.001990489 -0.006683938 -0.000071436 0.000042267 0.000170526 1.000000000
0.000000 0.003497750 -0.003231509 -0.002848749 -0.000212827 -0.000045524 0.000030877 1.000000000
0.000000 0.001705307 -0.003881695 -0.002599486 -0.000171296 -0.000016552 -0.000046398 1.000000000
0.000000 0.004445026 0.004013866 -0.001046746 -0.000022463 -0.000119561 0.000415284 0.999999940
0.000000 -0.007314940 0.002201181 0.000640117 0.000020094 0.000294376 -0.000209712 0.999999940
0.000000 0.000789898 0.008244542 0.001908566 0.000142430 -0.000017990 -0.000007394 1.000000000
0.000000 0.005833913 0.004953582 -0.004378342 0.000015228 -0.000140228 0.000230012 1.000000000
0.000000 -0.005070204 0.005199441 -0.003613389 0.000016453 0.000165712 -0.000016714 1.000000000
0.000000 0.002680931 0.002325790 -0.004881123 -0.000061659 -0.000122388 0.000123423 1.000000000
0.000000 0.008797940 0.002293646 0.003010119 0.000000582 -0.000306713 -0.000166709 0.999999940
0.000000 0.001763103 -0.000980147 -0.004382894 -0.000064929 0.000023780 -0.000093684 1.000000000
0.000000 -0.002520835 0.005629250 0.011265696 0.000394195 0.000066760 -0.000301359 0.999999881
0.000000 0.001793886 -0.001717667 0.004873838 0.000511926 0.000027312 -0.000488866 0.999999762
0.000000 -0.000009872 -0.003391695 0.005258525 0.000565971 0.000134723 0.000022719 0.999999881
0.000000 -0.003110969 -0.001054749 0.015388550 0.001110493 0.000307574 -0.000301201 0.999999285
0.000000 -0.001180477 -0.006655237 0.018867929 0.001056623 0.000346207 -0.000628220 0.999999225
0.000000 0.001721248 -0.002332794 0.043632414 0.001164572 0.000168141 -0.000375491 0.999999285
0.000000 0.005286900 0.001004855 0.046473354 0.001281426 0.000142972 -0.000640954 0.999998987
0.000000 0.005895131 0.012229122 0.081136212 0.001615064 -0.000042402 -0.000431878 0.999998629
0.000000 0.003950243 0.012166978 0.106478415 0.001697899 0.000178016 -0.000211042 0.999998510
0.000000 -0.003341379 0.004816765 0.137671337 0.001560348 0.000500141 -0.000695722 0.999998450
0.000000 0.016917137 0.015052282 0.185113430 0.001640033 -0.000340900 -0.000800706 0.999998271
0.000000 -0.003470416 0.019328235 0.224427953 0.001442642 0.000369445 -0.000154693 0.999998927
0.000000 0.009849837 0.017923465 0.270859957 0.001512246 0.000095926 -0.000490394 0.999998748
0.000000 0.014754633 0.033240642 0.325213730 0.001806220 -0.000207240 0.000065285 0.999998331
0.000000 0.003387047 0.027548997 0.355705917 0.001467290 0.000244038 -0.000629291 0.999998689
0.000000 0.015798127 0.036064927 0.443375170 0.001768371 -0.000034223 -0.000467631 0.999998331
0.000000 0.016947459 0.042630952 0.496915668 0.001933209 -0.000002727 -0.000258562 0.999998093
0.000000 0.019763518 0.049513467 0.549350739 0.001954767 0.000005987 -0.000569157 0.999997914
0.000000 0.011736897 0.055902142 0.627699494 0.002059531 -0.000021049 -0.000263865 0.999997854
0.000000 0.024050049 0.067086622 0.712612748 0.002519627 -0.000187159 -0.000674094 0.999996603
0.000000 0.014804427 0.058949318 0.769876957 0.001707354 0.000003657 -0.000570919 0.999998391
0.000000 0.015864521 0.066348724 0.856553316 0.001737053 0.000015851 -0.000422661 0.999998391
