#timestamp x y z q_x q_y q_z q_w
0.000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.000000 0.000000000 0.000000000 0.000000000 -0.000000000 -0.000000000 -0.000000000 1.000000000
0.000000 0.002699375 -0.000567554 -0.003859665 -0.000062475 -0.000145659 0.000140637 1.000000000
0.000000 0.005829458 -0.000656344 -0.001196633 -0.000110081 -0.000085028 0.000025858 1.000000000
0.000000 -0.002160161 0.001222546 -0.002897681 0.000106172 0.000191067 0.000606741 0.999999821
0.000000 0.004623543 0.001183773 -0.004609968 0.000025236 -0.000089994 0.000335006 0.999999940
0.000000 0.005720415 0.001244956 -0.003635271 0.000059905 -0.000131827 0.000163257 1.000000000
0.000000 0.007587587 0.003673771 -0.002116032 0.000139605 -0.000182152 0.000256067 0.999999940
0.000000 0.006503132 0.000173863 -0.004162625 -0.000042218 -0.000171586 0.000182573 1.000000000
0.000000 0.003187786 0.002566332 0.000926023 0.000087328 -0.000015944 0.000427530 0.999999940
0.000000 0.007046705 0.007676576 -0.002609415 0.000279408 -0.000102401 0.000333765 0.999999940
0.000000 0.013148277 0.002381031 -0.007444531 -0.000033810 -0.000384304 0.000420894 0.999999881
0.000000 0.002456106 0.003162812 0.004941847 0.000046845 -0.000006958 0.000111752 1.000000000
0.000000 -0.008179080 0.003851326 -0.000366617 0.000131677 0.000313406 0.000229250 0.999999940
0.000000 0.005193770 -0.001764946 -0.005810491 -0.000146199 -0.000133223 0.000558347 0.999999821
0.000000 0.002652846 -0.000023632 -0.000932118 0.000007568 -0.000023985 -0.000009534 1.000000000
0.000000 -0.003196837 -0.001935736 -0.004538408 -0.000032039 0.000145810 0.000190486 1.000000000
0.000000 0.009533841 0.004002791 0.000122259 0.000311979 -0.000249472 0.000430078 0.999999821
0.000000 0.010418316 0.002539691 -0.005083055 0.000279954 -0.000530936 0.000433668 0.999999762
0.000000 0.007280761 -0.000108287 -0.004368849 -0.000155280 -0.000208320 0.000044248 1.000000000
0.000000 0.005423226 0.003693854 -0.007851666 0.000071893 -0.000145003 0.000586130 0.999999821
0.000000 0.006274920 0.003369770 -0.004584012 0.000224439 -0.000144562 0.000214202 0.999999940
0.000000 0.003142692 0.001342440 -0.000936672 0.000010086 -0.000107164 0.000197332 1.000000000
0.000000 0.011765235 -0.001306473 -0.003138561 -0.000166470 -0.000480485 0.000364913 0.999999821
0.000000 0.007968027 0.001352044 -0.007553210 0.000141278 -0.000282480 0.000296303 0.999999940
0.000000 0.000318574 0.004912853 0.007583114 0.000078267 0.000105569 -0.000290027 0.999999940
0.000000 0.011503737 -0.003840843 -0.007260719 0.000084071 -0.000314119 0.000273220 0.999999940
0.000000 -0.000796624 0.009910234 0.007838044 0.000729049 -0.000179652 0.000842399 0.999999344
0.000000 0.009028850 0.014410080 0.002095093 0.001118711 -0.000541289 0.000787143 0.999998927
0.000000 0.008565385 0.002517437 0.010116177 0.000642734 -0.000448057 0.000769193 0.999999404
0.000000 0.007152929 0.004724919 0.015884843 0.000723307 -0.000429283 0.000637107 0.999999464
0.000000 0.006360621 0.008893412 0.030711949 0.000851230 -0.000351149 0.000117049 0.999999583
0.000000 0.011723953 0.009430775 0.032151073 0.000933112 -0.000682280 0.000667510 0.999999106
0.000000 -0.004284558 0.012515563 0.051462665 0.001094285 -0.000092169 0.000235676 0.999999404
0.000000 0.015016740 0.020598127 0.070444740 0.001496286 -0.000700326 0.000941912 0.999998212
0.000000 0.007935649 0.020690164 0.091696352 0.001370951 -0.000665979 0.000263084 0.999998808
0.000000 0.022201171 0.026635921 0.127221435 0.001475669 -0.000765782 0.000368043 0.999998569
0.000000 0.026251480 0.022563715 0.150994495 0.001360922 -0.000955737 0.000966168 0.999998152
0.000000 0.031915467 0.036021724 0.194814831 0.001147144 -0.001138543 0.000187603 0.999998689
0.000000 0.016551688 0.045828972 0.215863273 0.001298718 -0.000789173 0.001028868 0.999998331
0.000000 0.009017896 0.042851899 0.261877984 0.000820008 -0.000706672 0.000354939 0.999999404
0.000000 0.027454343 0.053747986 0.300826758 0.000996886 -0.001134836 0.000640676 0.999998629
0.000000 0.039244574 0.069836326 0.345000684 0.001227571 -0.001621499 0.000555839 0.999997795
0.000000 0.033287216 0.069377571 0.385269225 0.000931408 -0.001677851 0.000251460 0.999998152
0.000000 0.014207660 0.048099816 0.459114641 -0.000491528 -0.001258033 -0.000935471 0.999998629
0.000000 0.005062223 0.057002272 0.501585543 -0.000528182 -0.001250268 -0.000779215 0.999998808
0.000000 0.020311240 0.057351422 0.548739374 -0.000827454 -0.001908278 -0.000975764 0.999997377
0.000000 0.030118011 0.069029905 0.599995017 -0.000544967 -0.002474105 -0.000517793 0.999996662
