#timestamp x y z q_x q_y q_z q_w
0.000000 0.828267813 0.722828150 8.209567070 -0.003061671 -0.018251821 0.004385309 0.999819100
0.000000 0.822828531 0.732067406 8.402864456 -0.002976849 -0.019203350 0.004371448 0.999801636
0.000000 0.828771532 0.759179652 8.609227180 -0.002677653 -0.020240618 0.004896720 0.999779582
0.000000 0.802635789 0.788661003 8.863901138 -0.002635892 -0.020048803 0.004623109 0.999784827
0.000000 0.798924148 0.805451572 9.077974319 -0.002494581 -0.020886978 0.004425267 0.999768972
0.000000 0.783003807 0.834612370 9.326975822 -0.002310956 -0.021345846 0.003990596 0.999761522
0.000000 0.775135279 0.858189285 9.538460732 -0.002095387 -0.021939248 0.003617627 0.999750614
0.000000 0.760729015 0.877023458 9.761887550 -0.001925188 -0.022514138 0.003652257 0.999738038
0.000000 0.754768670 0.903816581 10.015592575 -0.001682047 -0.023003738 0.003246482 0.999728739
0.000000 0.744251013 0.925590217 10.237835884 -0.001487000 -0.023161674 0.002975552 0.999726236
0.000000 0.732082546 0.949358881 10.502503395 -0.001609951 -0.023446662 0.003513282 0.999717653
0.000000 0.716239035 0.976056695 10.725304604 -0.001726105 -0.023595130 0.003137095 0.999715209
0.000000 0.709204197 0.995979369 10.973928452 -0.002037079 -0.023871671 0.003420748 0.999707162
0.000000 0.694831967 1.018235207 11.228006363 -0.002344209 -0.023978459 0.003778523 0.999702632
0.000000 0.687049389 1.038867474 11.465907097 -0.002255643 -0.024202613 0.003976258 0.999696612
0.000000 0.674565136 1.072128654 11.730767250 -0.002199165 -0.024129231 0.003695475 0.999699593
0.000000 0.677420974 1.095179796 11.981773376 -0.002104504 -0.024856335 0.003167202 0.999683797
0.000000 0.655369163 1.120959282 12.236626625 -0.002046006 -0.024482055 0.002602062 0.999694765
0.000000 0.639173448 1.142101169 12.490475655 -0.002087612 -0.024519010 0.002447283 0.999694169
0.000000 0.631254315 1.169852853 12.749003410 -0.001929861 -0.024904953 0.002038626 0.999685884
0.000000 0.617259085 1.196224809 13.005647659 -0.001716324 -0.024868522 0.001723827 0.999687791
0.000000 0.607782125 1.220121741 13.278319359 -0.001673848 -0.025145069 0.001654490 0.999681056
0.000000 0.603525639 1.248984098 13.530546188 -0.001211959 -0.025464317 0.001529325 0.999673903
0.000000 0.586343110 1.273432493 13.812486649 -0.001396627 -0.025374169 0.001249641 0.999676287
0.000000 0.572611272 1.300535202 14.057645798 -0.001209830 -0.025304172 0.000455911 0.999679029
0.000000 0.564397395 1.322186470 14.342922211 -0.001072612 -0.025466882 0.000443764 0.999674976
0.000000 0.557822824 1.344775200 14.595752716 -0.000863458 -0.025430981 -0.000410897 0.999676168
0.000000 0.538002610 1.372924566 14.899635315 -0.000417477 -0.025084086 -0.000368219 0.999685228
0.000000 0.532019198 1.391105294 15.170268059 0.000006724 -0.025102219 -0.001061958 0.999684334
0.000000 0.511855125 1.426691890 15.450702667 0.000635274 -0.024842575 -0.000264491 0.999691129
0.000000 0.504164815 1.441808701 15.697443962 0.000820280 -0.024732633 -0.000406737 0.999693692
0.000000 0.499420375 1.474931359 15.985617638 0.001276232 -0.024735840 -0.000564775 0.999693036
0.000000 0.501952946 1.501769066 16.235837936 0.001602450 -0.024971629 -0.000671457 0.999686658
0.000000 0.472864419 1.529910803 16.529630661 0.002066403 -0.024540056 -0.001204094 0.999696016
0.000000 0.462656796 1.551859379 16.783702850 0.002217754 -0.024564041 -0.001540295 0.999694645
0.000000 0.447048217 1.577934146 17.070697784 0.002768541 -0.024372140 -0.003529004 0.999692917
0.000000 0.446695685 1.601702690 17.312593460 0.002635594 -0.024382101 -0.003348420 0.999693692
0.000000 0.438138276 1.624925494 17.608417511 0.002109712 -0.024273977 -0.002712944 0.999699414
0.000000 0.430402905 1.640606403 17.863618851 0.001532221 -0.024215471 -0.003458396 0.999699652
0.000000 0.410548896 1.675414324 18.153577805 0.001440569 -0.023605742 -0.003623249 0.999713778
0.000000 0.404862136 1.709525824 18.420591354 0.001644346 -0.023689911 -0.003423029 0.999712229
0.000000 0.384076625 1.721705198 18.676643372 0.001478376 -0.023096997 -0.004548055 0.999721825
0.000000 0.361080110 1.751280546 18.999498367 0.001440036 -0.023237683 -0.004241916 0.999719918
0.000000 0.345685780 1.774346113 19.249048233 0.001782074 -0.022889882 -0.005269480 0.999722540
0.000000 0.320057422 1.796731949 19.552907944 0.001810816 -0.022558469 -0.005210842 0.999730289
0.000000 0.315346539 1.801675439 19.805486679 0.001625629 -0.022398526 -0.005814868 0.999730885
0.000000 0.298232049 1.819601536 20.055429459 0.001772091 -0.021797823 -0.005571440 0.999745369
0.000000 0.287882596 1.869192481 20.387716293 0.001797790 -0.022322200 -0.004264290 0.999740124
0.000000 0.271980196 1.904547691 20.670251846 0.001519980 -0.022283332 -0.003912903 0.999742866
0.000000 0.268177748 1.915422559 20.894556046 0.001207744 -0.021747826 -0.006041294 0.999744534
0.000000 0.242291763 1.968134403 21.229314804 0.000423011 -0.022003610 -0.005188035 0.999744356
0.000000 0.237314731 1.996472597 21.489473343 -0.000345983 -0.022196596 -0.005313267 0.999739468
0.000000 0.225390419 2.018667936 21.746391296 -0.001642892 -0.021614172 -0.005952724 0.999747396
0.000000 0.201208830 2.054868221 22.092300415 -0.002720671 -0.021659296 -0.006421971 0.999741077
0.000000 0.184405550 2.074078798 22.358257294 -0.002924926 -0.021426952 -0.006476633 0.999745190
0.000000 0.162346587 2.114644527 22.678850174 -0.002606257 -0.021638794 -0.005298655 0.999748409
0.000000 0.150136679 2.141788483 22.957401276 -0.001709288 -0.021663060 -0.004615996 0.999753237
0.000000 0.120830618 2.149772406 23.280002594 -0.000727467 -0.020985262 -0.006169400 0.999760509
0.000000 0.122239403 2.181084394 23.542591095 0.000269759 -0.021143176 -0.006131640 0.999757707
0.000000 0.113879144 2.214703321 23.831405640 0.001320177 -0.020943698 -0.007016754 0.999755204
0.000000 0.095197245 2.233862877 24.111152649 0.001779757 -0.020841829 -0.007985189 0.999749362
0.000000 0.089907557 2.256032944 24.421781540 0.002248525 -0.021092262 -0.007814304 0.999744475
0.000000 0.079817690 2.275235653 24.679622650 0.002625510 -0.020903165 -0.007959847 0.999746382
0.000000 0.073638365 2.313906193 24.954765320 0.003182692 -0.020655129 -0.007866126 0.999750674
0.000000 0.092832245 2.357397318 25.214157104 0.002432809 -0.020930765 -0.006718805 0.999755383
0.000000 0.062903561 2.386236906 25.517808914 -0.000127150 -0.020302098 -0.005190379 0.999780416
0.000000 0.054887980 2.410099030 25.761285782 -0.002308981 -0.019880952 -0.005882898 0.999782443
0.000000 0.047277041 2.436676025 26.080186844 -0.004974418 -0.019702023 -0.005444819 0.999778688
0.000000 0.049033131 2.463613033 26.337261200 -0.007035211 -0.019600652 -0.006469032 0.999762237
0.000000 0.020475367 2.496613741 26.683654785 -0.008530709 -0.019523766 -0.007835090 0.999742329
0.000000 0.010516712 2.540300131 26.971420288 -0.009464046 -0.019807747 -0.008217804 0.999725342
0.000000 -0.010474436 2.538071632 27.230005264 -0.010811780 -0.019124821 -0.009687720 0.999711812
0.000000 -0.033463046 2.577589273 27.606588364 -0.010820197 -0.019184312 -0.008206150 0.999723732
0.000000 -0.055097550 2.596331358 27.906284332 -0.010574678 -0.018847629 -0.007627517 0.999737382
0.000000 -0.056723852 2.632951975 28.215032578 -0.009439490 -0.019316431 -0.004509305 0.999758720
0.000000 -0.081960604 2.657080412 28.585113525 -0.007738324 -0.018978514 -0.004358778 0.999780476
0.000000 -0.073417172 2.676590443 28.872846603 -0.005634935 -0.018961169 -0.003693258 0.999797583
0.000000 -0.089498073 2.704940319 29.142768860 -0.003496442 -0.018641679 -0.004992244 0.999807656
0.000000 -0.105377786 2.755948544 29.489418030 -0.001135549 -0.018664420 -0.005120676 0.999812067
0.000000 -0.115757085 2.773854256 29.753700256 0.000556843 -0.018588766 -0.005398634 0.999812543
0.000000 -0.123830751 2.796006203 30.038364410 0.001194964 -0.018422570 -0.006086246 0.999811053
0.000000 -0.136980787 2.837784052 30.399198532 0.001666610 -0.018341916 -0.005481652 0.999815345
0.000000 -0.123236388 2.855242968 30.644371033 0.001675212 -0.017890865 -0.004905393 0.999826550
0.000000 -0.124251217 2.886560678 30.958145142 0.002122808 -0.017896172 -0.005354962 0.999823272
0.000000 -0.148211896 2.926145077 31.303386688 0.002341293 -0.017129695 -0.005448935 0.999835730
0.000000 -0.171980217 2.955615044 31.566226959 0.002249490 -0.016396588 -0.005213212 0.999849498
0.000000 -0.151345909 2.965182543 31.863365173 0.001586287 -0.016164131 -0.006272196 0.999848485
0.000000 -0.128355503 2.986051321 32.123947144 0.001471074 -0.015661038 -0.006485429 0.999855280
0.000000 -0.183535933 3.052922010 32.557128906 0.002050228 -0.014418374 -0.007193710 0.999868095
0.000000 -0.180662856 3.079254627 32.827724457 0.002286459 -0.013476416 -0.007880140 0.999875546
0.000000 -0.183196858 3.081330061 33.108398438 0.002153987 -0.011984048 -0.006343630 0.999905825
0.000000 -0.163887352 3.111104488 33.392082214 0.003132300 -0.010671450 -0.004238558 0.999929190
0.000000 -0.165854529 3.123873711 33.667446136 0.004047293 -0.009097180 -0.003672910 0.999943733
0.000000 -0.168051586 3.148600101 34.077423096 0.004837173 -0.007513928 -0.004338835 0.999950707
0.000000 -0.155671895 3.181345224 34.361045837 0.005374573 -0.006113630 -0.005347492 0.999952614
0.000000 -0.157894328 3.207388878 34.625106812 0.006152601 -0.004800599 -0.006375491 0.999949276
0.000000 -0.157484412 3.227423906 34.890674591 0.006716393 -0.003385774 -0.009020108 0.999931097
0.000000 -0.169527799 3.253401756 35.248146057 0.007179339 -0.000925706 -0.009678541 0.999926984
0.000000 -0.149398655 3.283473253 35.533195496 0.007512457 0.001309914 -0.009812513 0.999922812
0.000000 -0.112611517 3.312256813 35.781929016 0.007469620 0.003485527 -0.009329757 0.999922574
0.000000 -0.143578127 3.314908028 36.117141724 0.006291958 0.006357750 -0.006860195 0.999936461
0.000000 -0.122070685 3.330397367 36.401447296 0.006176279 0.008700548 -0.005790755 0.999926329
0.000000 -0.121442743 3.343479395 36.704540253 0.006931383 0.011685480 -0.005781487 0.999891043
0.000000 -0.095555805 3.377404690 37.008037567 0.008299137 0.014487581 -0.006079100 0.999842167
0.000000 -0.067539342 3.399653435 37.268768311 0.009003444 0.016925443 -0.006833167 0.999792933
0.000000 -0.050168522 3.424044371 37.516773224 0.008521459 0.019180274 -0.008881618 0.999740303
0.000000 -0.065592833 3.469239950 37.866016388 0.007513536 0.022294886 -0.012408706 0.999646246
0.000000 -0.006530066 3.485882759 38.138923645 0.006303681 0.024036361 -0.012179415 0.999617040
0.000000 0.001501271 3.486913443 38.416011810 0.006208220 0.026793193 -0.012811451 0.999539673
0.000000 0.023538537 3.506984234 38.729042053 0.007560833 0.029425636 -0.013033549 0.999453425
0.000000 0.030751880 3.531579733 38.992599487 0.009041202 0.033067759 -0.013063544 0.999326885
0.000000 0.094125614 3.556962967 39.246593475 0.009459296 0.035693888 -0.010762488 0.999260128
0.000000 0.120073341 3.583852291 39.555847168 0.009304160 0.038586266 -0.010547708 0.999156296
0.000000 0.159702629 3.602878094 39.819713593 0.008449454 0.041196916 -0.009543856 0.999069810
0.000000 0.190506518 3.628021955 40.099010468 0.008233421 0.044267613 -0.010169329 0.998934031
0.000000 0.198699117 3.630366564 40.346290588 0.008252634 0.047852911 -0.011445542 0.998754799
0.000000 0.236369371 3.661774635 40.661979675 0.009421716 0.050702952 -0.013021400 0.998584449
0.000000 0.279863894 3.685728312 40.907749176 0.009745535 0.053396560 -0.013559521 0.998433769
0.000000 0.309471488 3.717257738 41.203525543 0.009032259 0.056131698 -0.013449069 0.998291969
0.000000 0.329742253 3.740190744 41.470474243 0.008245258 0.059067816 -0.014947599 0.998108029
0.000000 0.392338157 3.737407446 41.715843201 0.007748562 0.061666355 -0.014806589 0.997956991
0.000000 0.429425180 3.777989626 42.036476135 0.008913732 0.064596578 -0.015760195 0.997747183
0.000000 0.458266973 3.796242237 42.353713989 0.010772971 0.067749590 -0.017786471 0.997485638
0.000000 0.513227403 3.806969643 42.600086212 0.012269286 0.070234567 -0.018109646 0.997290671
0.000000 0.547804594 3.828938723 42.853904724 0.013483013 0.073106788 -0.018896600 0.997053921
0.000000 0.626443267 3.828226805 43.063766479 0.013541179 0.075177744 -0.017840365 0.996918619
0.000000 0.655515611 3.869386435 43.362911224 0.013898861 0.078757420 -0.017075144 0.996650636
0.000000 0.708116651 3.884778500 43.621582031 0.013586536 0.081970155 -0.016414106 0.996406972
0.000000 0.760413229 3.899164915 43.858928680 0.013082044 0.085067220 -0.016955785 0.996145070
0.000000 0.822407484 3.925965071 44.157371521 0.012826993 0.087952629 -0.017879056 0.995881617
0.000000 0.889480829 3.931186438 44.385307312 0.011907269 0.090512395 -0.018604517 0.995650351
0.000000 0.961585462 3.954121113 44.647712708 0.011516160 0.092897013 -0.019092046 0.995426059
0.000000 1.017827868 3.971254349 44.884933472 0.010673449 0.096207745 -0.019986952 0.995103419
0.000000 1.079675198 3.998097897 45.193763733 0.010435911 0.099412963 -0.019983731 0.994790852
0.000000 1.145007014 4.011988163 45.416530609 0.009673667 0.102202818 -0.019551273 0.994524419
0.000000 1.200877309 4.034399509 45.666286469 0.009162948 0.105410405 -0.019790543 0.994189620
0.000000 1.264865041 4.060865402 45.952301025 0.008337451 0.108039059 -0.018301772 0.993943214
0.000000 1.346081018 4.085673809 46.193332672 0.007765195 0.110537827 -0.018169934 0.993675470
0.000000 1.409567952 4.099880219 46.436985016 0.006553838 0.113538869 -0.018524613 0.993339300
0.000000 1.489247561 4.124071598 46.723579407 0.005468812 0.116186842 -0.018029915 0.993048668
0.000000 1.561377406 4.140227318 46.975139618 0.004269269 0.118905544 -0.018528858 0.992723584
0.000000 1.620767117 4.160391808 47.211532593 0.003521903 0.121635906 -0.019835800 0.992370367
0.000000 1.688526750 4.185505390 47.477851868 0.002759947 0.124415040 -0.020441920 0.992015839
0.000000 1.778133512 4.205576420 47.755004883 0.002114882 0.126305521 -0.019794235 0.991791666
0.000000 1.854847193 4.221382618 47.999301910 0.001999472 0.128761023 -0.019679422 0.991478384
0.000000 1.936572552 4.239502430 48.261085510 0.002238449 0.131346568 -0.019607686 0.991140127
0.000000 2.014873266 4.264663219 48.527511597 0.002981716 0.133492723 -0.019843746 0.990846634
0.000000 2.090199471 4.286495686 48.768852234 0.003650163 0.135335773 -0.020210011 0.990586936
0.000000 2.163791418 4.305658817 49.032398224 0.003947980 0.137710050 -0.020964084 0.990242839
0.000000 2.246600151 4.330543041 49.264663696 0.004418737 0.139427289 -0.021553650 0.989987850
0.000000 2.327706099 4.350167274 49.537311554 0.004486482 0.140814573 -0.021682464 0.989788413
0.000000 2.412145138 4.381449223 49.795627594 0.004810907 0.142409354 -0.022065956 0.989550173
0.000000 2.491486073 4.404089451 50.048004150 0.004671227 0.143925130 -0.022964273 0.989311039
0.000000 2.567469358 4.417463779 50.288070679 0.004552921 0.145605728 -0.022879677 0.989067674
0.000000 2.650980949 4.442083836 50.535343170 0.004593930 0.147032842 -0.023137249 0.988850355
0.000000 2.732855797 4.461506367 50.779739380 0.004164570 0.148277998 -0.023898685 0.988648176
0.000000 2.820350170 4.464777470 51.027297974 0.003246990 0.149417415 -0.023754712 0.988483548
0.000000 2.893548489 4.489262581 51.288387299 0.003456573 0.150875553 -0.024058729 0.988253951
0.000000 2.983064651 4.507709503 51.541927338 0.003517406 0.152124614 -0.024449011 0.988052666
0.000000 3.059693813 4.528898239 51.804725647 0.003789856 0.153461665 -0.025219128 0.987825513
0.000000 3.157146692 4.534687996 52.035118103 0.004336879 0.153975144 -0.025089249 0.987746656
0.000000 3.227096558 4.559972286 52.302814484 0.005604703 0.154982805 -0.025220752 0.987579286
0.000000 3.322001696 4.578489304 52.539127350 0.006531016 0.155372441 -0.025638655 0.987501621
0.000000 3.403895378 4.589581013 52.745628357 0.007102110 0.155781463 -0.025910350 0.987426162
0.000000 3.486463070 4.624873638 53.052795410 0.008378685 0.156542048 -0.027604356 0.987249970
0.000000 3.562271118 4.616612434 53.286304474 0.008953528 0.157022506 -0.027281428 0.987177551
0.000000 3.648045540 4.630500317 53.536590576 0.009887410 0.157632053 -0.026789971 0.987084985
0.000000 3.730733156 4.651031971 53.768695831 0.011293403 0.158546090 -0.026009208 0.986944377
0.000000 3.823175430 4.672297955 54.023628235 0.012229352 0.159144223 -0.025310054 0.986855090
0.000000 3.887897968 4.677805901 54.251636505 0.012524678 0.159973994 -0.024897061 0.986727774
0.000000 3.980077982 4.686364651 54.486488342 0.012816407 0.160310805 -0.024128614 0.986688435
0.000000 4.058207989 4.709902763 54.743434906 0.013479692 0.161163285 -0.023334751 0.986559808
0.000000 4.150983334 4.726004601 54.990104675 0.014020761 0.161420763 -0.023131052 0.986514926
0.000000 4.199413300 4.736936569 55.199424744 0.014679295 0.162791580 -0.022878427 0.986285985
0.000000 4.303523540 4.747710228 55.461616516 0.015465911 0.163040146 -0.021320291 0.986267805
0.000000 4.394954681 4.773666859 55.685302734 0.016627314 0.163508356 -0.019981829 0.986199439
0.000000 4.482939243 4.778741837 55.909835815 0.016460458 0.163622797 -0.018071793 0.986220062
0.000000 4.576809406 4.783503532 56.139057159 0.015900319 0.163629517 -0.015830606 0.986266732
0.000000 4.657437325 4.808661461 56.395656586 0.015220746 0.163283661 -0.014514016 0.986354947
0.000000 4.742804527 4.826598644 56.634853363 0.014152834 0.163137555 -0.014429729 0.986396313
0.000000 4.817006588 4.841762543 56.875720978 0.012796383 0.163450137 -0.014719185 0.986358821
0.000000 4.901474953 4.868131161 57.117660522 0.011525337 0.163284391 -0.015692880 0.986386895
0.000000 4.981460094 4.892621994 57.356086731 0.009887612 0.162853986 -0.016852750 0.986456692
0.000000 5.068593502 4.912434101 57.638271332 0.007975821 0.162031874 -0.017635345 0.986595690
0.000000 5.147852421 4.933625221 57.885128021 0.006207975 0.161750078 -0.017373264 0.986659348
0.000000 5.242335796 4.940109730 58.122180939 0.004474751 0.161011234 -0.016395912 0.986806214
0.000000 5.333776474 4.950256824 58.348339081 0.003506506 0.160742477 -0.015290277 0.986871719
0.000000 5.422161579 4.960994720 58.612957001 0.003265211 0.160616085 -0.014804420 0.986900508
